Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 4.000E-01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 5.893E+00 = <U> 
     mmp83 = radfield
 5.550E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.044E-26  3.517E-19 COBE-DIRBE
2.220E+00  1.396E-26  8.222E-19 COBE-DIRBE
3.530E+00  6.303E-26  5.902E-18 COBE-DIRBE
4.880E+00  4.579E-26  5.927E-18 COBE-DIRBE
1.229E+01  7.592E-25  2.475E-16 COBE-DIRBE
2.079E+01  1.706E-24  9.408E-16 COBE-DIRBE
5.599E+01  2.201E-24  3.269E-15 COBE-DIRBE
9.770E+01  1.676E-24  4.342E-15 COBE-DIRBE
1.479E+02  1.124E-24  4.408E-15 COBE-DIRBE
2.479E+02  3.931E-25  2.584E-15 COBE-DIRBE
1.200E+01  6.994E-25  2.226E-16 IRAS
2.500E+01  1.914E-24  1.269E-15 IRAS
6.000E+01  2.158E-24  3.434E-15 IRAS
1.000E+02  1.646E-24  4.367E-15 IRAS
3.550E+00  7.209E-26  6.788E-18 SST-IRAC
4.493E+00  3.301E-26  3.935E-18 SST-IRAC
5.731E+00  2.070E-25  3.147E-17 SST-IRAC
7.872E+00  6.328E-25  1.321E-16 SST-IRAC
2.368E+01  1.839E-24  1.155E-15 SST-MIPS
7.142E+01  1.816E-24  3.439E-15 SST-MIPS
1.559E+02  9.858E-25  4.077E-15 SST-MIPS
1.600E+01  9.893E-25  4.199E-16 SST-IRSPU
2.200E+01  1.864E-24  1.088E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.897E-31  5.033E-20
9.908E+03  1.966E-31  5.168E-20
9.817E+03  2.038E-31  5.307E-20
9.727E+03  2.112E-31  5.450E-20
9.638E+03  2.189E-31  5.596E-20
9.550E+03  2.268E-31  5.746E-20
9.462E+03  2.351E-31  5.901E-20
9.376E+03  2.436E-31  6.059E-20
9.290E+03  2.525E-31  6.222E-20
9.204E+03  2.617E-31  6.389E-20
9.120E+03  2.712E-31  6.561E-20
9.036E+03  2.811E-31  6.737E-20
8.954E+03  2.912E-31  6.917E-20
8.872E+03  3.018E-31  7.101E-20
8.790E+03  3.127E-31  7.291E-20
8.710E+03  3.240E-31  7.485E-20
8.630E+03  3.357E-31  7.685E-20
8.551E+03  3.479E-31  7.891E-20
8.472E+03  3.605E-31  8.102E-20
8.395E+03  3.736E-31  8.318E-20
8.318E+03  3.871E-31  8.541E-20
8.241E+03  4.012E-31  8.770E-20
8.166E+03  4.157E-31  9.005E-20
8.091E+03  4.309E-31  9.247E-20
8.017E+03  4.465E-31  9.496E-20
7.943E+03  4.628E-31  9.751E-20
7.870E+03  4.796E-31  1.001E-19
7.798E+03  4.971E-31  1.028E-19
7.727E+03  5.152E-31  1.056E-19
7.656E+03  5.340E-31  1.084E-19
7.586E+03  5.535E-31  1.114E-19
7.516E+03  5.737E-31  1.144E-19
7.447E+03  5.946E-31  1.175E-19
7.379E+03  6.164E-31  1.206E-19
7.311E+03  6.389E-31  1.239E-19
7.244E+03  6.623E-31  1.273E-19
7.178E+03  6.865E-31  1.307E-19
7.112E+03  7.116E-31  1.343E-19
7.047E+03  7.377E-31  1.379E-19
6.982E+03  7.647E-31  1.416E-19
6.918E+03  7.927E-31  1.455E-19
6.855E+03  8.217E-31  1.494E-19
6.792E+03  8.518E-31  1.535E-19
6.730E+03  8.831E-31  1.576E-19
6.668E+03  9.155E-31  1.619E-19
6.607E+03  9.491E-31  1.663E-19
6.546E+03  9.839E-31  1.709E-19
6.486E+03  1.020E-30  1.755E-19
6.427E+03  1.058E-30  1.803E-19
6.368E+03  1.096E-30  1.852E-19
6.310E+03  1.137E-30  1.903E-19
6.252E+03  1.179E-30  1.955E-19
6.194E+03  1.222E-30  2.008E-19
6.138E+03  1.267E-30  2.063E-19
6.081E+03  1.314E-30  2.119E-19
6.026E+03  1.362E-30  2.178E-19
5.970E+03  1.413E-30  2.237E-19
5.916E+03  1.465E-30  2.299E-19
5.861E+03  1.519E-30  2.362E-19
5.808E+03  1.575E-30  2.427E-19
5.754E+03  1.633E-30  2.493E-19
5.702E+03  1.694E-30  2.562E-19
