Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         8 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.000E-01 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.624E+00 = <U> 
     mmp83 = radfield
 1.672E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  3.618E-27  1.219E-19 COBE-DIRBE
2.220E+00  6.272E-27  3.693E-19 COBE-DIRBE
3.530E+00  6.954E-27  6.512E-19 COBE-DIRBE
4.880E+00  6.630E-27  8.583E-19 COBE-DIRBE
1.229E+01  9.019E-26  2.940E-17 COBE-DIRBE
2.079E+01  3.535E-25  1.949E-16 COBE-DIRBE
5.599E+01  7.516E-25  1.116E-15 COBE-DIRBE
9.770E+01  6.626E-25  1.717E-15 COBE-DIRBE
1.479E+02  5.082E-25  1.994E-15 COBE-DIRBE
2.479E+02  2.153E-25  1.415E-15 COBE-DIRBE
1.200E+01  7.940E-26  2.527E-17 IRAS
2.500E+01  4.345E-25  2.881E-16 IRAS
6.000E+01  7.453E-25  1.186E-15 IRAS
1.000E+02  6.557E-25  1.739E-15 IRAS
3.550E+00  6.966E-27  6.560E-19 SST-IRAC
4.493E+00  6.721E-27  8.010E-19 SST-IRAC
5.731E+00  6.862E-27  1.043E-18 SST-IRAC
7.872E+00  3.984E-26  8.319E-18 SST-IRAC
2.368E+01  4.292E-25  2.696E-16 SST-MIPS
7.142E+01  6.684E-25  1.266E-15 SST-MIPS
1.559E+02  4.587E-25  1.897E-15 SST-MIPS
1.600E+01  1.410E-25  5.983E-17 SST-IRSPU
2.200E+01  4.210E-25  2.457E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.514E-31  4.016E-20
9.908E+03  1.569E-31  4.123E-20
9.817E+03  1.626E-31  4.233E-20
9.727E+03  1.684E-31  4.346E-20
9.638E+03  1.745E-31  4.462E-20
9.550E+03  1.808E-31  4.581E-20
9.462E+03  1.874E-31  4.703E-20
9.376E+03  1.941E-31  4.828E-20
9.290E+03  2.012E-31  4.957E-20
9.204E+03  2.084E-31  5.089E-20
9.120E+03  2.160E-31  5.224E-20
9.036E+03  2.238E-31  5.364E-20
8.954E+03  2.318E-31  5.506E-20
8.872E+03  2.401E-31  5.651E-20
8.790E+03  2.488E-31  5.801E-20
8.710E+03  2.577E-31  5.954E-20
8.630E+03  2.670E-31  6.112E-20
8.551E+03  2.766E-31  6.273E-20
8.472E+03  2.866E-31  6.440E-20
8.395E+03  2.969E-31  6.611E-20
8.318E+03  3.076E-31  6.786E-20
8.241E+03  3.187E-31  6.967E-20
8.166E+03  3.302E-31  7.152E-20
8.091E+03  3.421E-31  7.342E-20
8.017E+03  3.545E-31  7.538E-20
7.943E+03  3.673E-31  7.739E-20
7.870E+03  3.806E-31  7.945E-20
7.798E+03  3.943E-31  8.157E-20
7.727E+03  4.086E-31  8.375E-20
7.656E+03  4.234E-31  8.599E-20
7.586E+03  4.388E-31  8.829E-20
7.516E+03  4.547E-31  9.066E-20
7.447E+03  4.712E-31  9.309E-20
7.379E+03  4.883E-31  9.558E-20
7.311E+03  5.061E-31  9.815E-20
7.244E+03  5.245E-31  1.008E-19
7.178E+03  5.436E-31  1.035E-19
7.112E+03  5.633E-31  1.063E-19
7.047E+03  5.838E-31  1.091E-19
6.982E+03  6.051E-31  1.121E-19
6.918E+03  6.271E-31  1.151E-19
6.855E+03  6.499E-31  1.182E-19
6.792E+03  6.736E-31  1.214E-19
6.730E+03  6.981E-31  1.246E-19
6.668E+03  7.236E-31  1.280E-19
6.607E+03  7.500E-31  1.314E-19
6.546E+03  7.774E-31  1.350E-19
6.486E+03  8.058E-31  1.386E-19
6.427E+03  8.352E-31  1.424E-19
6.368E+03  8.658E-31  1.462E-19
6.310E+03  8.974E-31  1.502E-19
6.252E+03  9.303E-31  1.543E-19
6.194E+03  9.644E-31  1.585E-19
6.138E+03  9.997E-31  1.628E-19
6.081E+03  1.036E-30  1.672E-19
6.026E+03  1.074E-30  1.717E-19
5.970E+03  1.114E-30  1.764E-19
5.916E+03  1.155E-30  1.812E-19
5.861E+03  1.197E-30  1.861E-19
5.808E+03  1.241E-30  1.912E-19
5.754E+03  1.287E-30  1.964E-19
5.702E+03  1.334E-30  2.018E-19
5.649E+03  1.383E-30  2.073E-19
5.598E+03  1.434E-30  2.130E-19
5.546E+03  1.487E-30  2.188E-19
5.495E+03  1.542E-30  2.248E-19
5.445E+03  1.599E-30  2.310E-19
5.395E+03  1.658E-30  2.373E-19
5.346E+03  1.720E-30  2.438E-19
5.297E+03  1.783E-30  2.505E-19
5.248E+03  1.849E-30  2.574E-19
5.200E+03  1.917E-30  2.645E-19
5.152E+03  1.988E-30  2.718E-19
5.105E+03  2.062E-30  2.792E-19
5.058E+03  2.139E-30  2.869E-19
5.012E+03  2.218E-30  2.948E-19
4.966E+03  2.300E-30  3.030E-19
4.920E+03  2.385E-30  3.113E-19
4.875E+03  2.474E-30  3.199E-19
4.831E+03  2.566E-30  3.287E-19
4.786E+03  2.661E-30  3.378E-19
4.742E+03  2.760E-30  3.472E-19
4.699E+03  2.862E-30  3.568E-19
