Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 8.000E-01 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 9.389E+00 = <U> 
     mmp83 = radfield
 9.804E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.750E-26  9.264E-19 COBE-DIRBE
2.220E+00  3.704E-26  2.181E-18 COBE-DIRBE
3.530E+00  1.967E-25  1.842E-17 COBE-DIRBE
4.880E+00  9.821E-26  1.271E-17 COBE-DIRBE
1.229E+01  1.357E-24  4.425E-16 COBE-DIRBE
2.079E+01  2.466E-24  1.360E-15 COBE-DIRBE
5.599E+01  4.168E-24  6.190E-15 COBE-DIRBE
9.770E+01  3.032E-24  7.857E-15 COBE-DIRBE
1.479E+02  1.849E-24  7.254E-15 COBE-DIRBE
2.479E+02  5.695E-25  3.744E-15 COBE-DIRBE
1.200E+01  1.327E-24  4.224E-16 IRAS
2.500E+01  2.847E-24  1.888E-15 IRAS
6.000E+01  4.074E-24  6.484E-15 IRAS
1.000E+02  2.964E-24  7.863E-15 IRAS
3.550E+00  2.273E-25  2.140E-17 SST-IRAC
4.493E+00  7.083E-26  8.442E-18 SST-IRAC
5.731E+00  5.741E-25  8.727E-17 SST-IRAC
7.872E+00  1.628E-24  3.399E-16 SST-IRAC
2.368E+01  2.712E-24  1.703E-15 SST-MIPS
7.142E+01  3.427E-24  6.492E-15 SST-MIPS
1.559E+02  1.588E-24  6.566E-15 SST-MIPS
1.600E+01  1.522E-24  6.460E-16 SST-IRSPU
2.200E+01  2.691E-24  1.570E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.112E-31  5.603E-20
9.908E+03  2.189E-31  5.754E-20
9.817E+03  2.269E-31  5.909E-20
9.727E+03  2.351E-31  6.067E-20
9.638E+03  2.437E-31  6.230E-20
9.550E+03  2.526E-31  6.398E-20
9.462E+03  2.617E-31  6.570E-20
9.376E+03  2.713E-31  6.746E-20
9.290E+03  2.811E-31  6.927E-20
9.204E+03  2.914E-31  7.114E-20
9.120E+03  3.019E-31  7.305E-20
9.036E+03  3.129E-31  7.501E-20
8.954E+03  3.243E-31  7.702E-20
8.872E+03  3.360E-31  7.907E-20
8.790E+03  3.481E-31  8.118E-20
8.710E+03  3.607E-31  8.334E-20
8.630E+03  3.738E-31  8.557E-20
8.551E+03  3.874E-31  8.786E-20
8.472E+03  4.014E-31  9.021E-20
8.395E+03  4.160E-31  9.262E-20
8.318E+03  4.311E-31  9.510E-20
8.241E+03  4.467E-31  9.766E-20
8.166E+03  4.629E-31  1.003E-19
8.091E+03  4.798E-31  1.030E-19
8.017E+03  4.972E-31  1.057E-19
7.943E+03  5.153E-31  1.086E-19
7.870E+03  5.341E-31  1.115E-19
7.798E+03  5.536E-31  1.145E-19
7.727E+03  5.738E-31  1.176E-19
7.656E+03  5.947E-31  1.208E-19
7.586E+03  6.164E-31  1.240E-19
7.516E+03  6.389E-31  1.274E-19
7.447E+03  6.623E-31  1.308E-19
7.379E+03  6.865E-31  1.344E-19
7.311E+03  7.116E-31  1.380E-19
7.244E+03  7.377E-31  1.418E-19
7.178E+03  7.647E-31  1.456E-19
7.112E+03  7.927E-31  1.496E-19
7.047E+03  8.218E-31  1.536E-19
6.982E+03  8.519E-31  1.578E-19
6.918E+03  8.831E-31  1.621E-19
6.855E+03  9.155E-31  1.665E-19
6.792E+03  9.491E-31  1.710E-19
6.730E+03  9.839E-31  1.756E-19
6.668E+03  1.020E-30  1.804E-19
6.607E+03  1.058E-30  1.853E-19
6.546E+03  1.096E-30  1.904E-19
6.486E+03  1.137E-30  1.956E-19
6.427E+03  1.179E-30  2.009E-19
6.368E+03  1.222E-30  2.064E-19
6.310E+03  1.267E-30  2.121E-19
6.252E+03  1.314E-30  2.179E-19
6.194E+03  1.362E-30  2.238E-19
6.138E+03  1.412E-30  2.300E-19
6.081E+03  1.465E-30  2.363E-19
6.026E+03  1.519E-30  2.428E-19
5.970E+03  1.575E-30  2.494E-19
5.916E+03  1.633E-30  2.563E-19
5.861E+03  1.694E-30  2.633E-19
5.808E+03  1.756E-30  2.706E-19
5.754E+03  1.822E-30  2.780E-19
5.702E+03  1.889E-30  2.857E-19
5.649E+03  1.959E-30  2.936E-19
5.598E+03  2.032E-30  3.017E-19
5.546E+03  2.107E-30  3.100E-19
5.495E+03  2.186E-30  3.186E-19
5.445E+03  2.267E-30  3.274E-19
5.395E+03  2.351E-30  3.365E-19
5.346E+03  2.439E-30  3.458E-19
5.297E+03  2.530E-30  3.554E-19
5.248E+03  2.624E-30  3.653E-19
5.200E+03  2.722E-30  3.754E-19
5.152E+03  2.823E-30  3.859E-19
5.105E+03  2.929E-30  3.966E-19
5.058E+03  3.038E-30  4.076E-19
5.012E+03  3.152E-30  4.190E-19
4.966E+03  3.269E-30  4.306E-19
4.920E+03  3.391E-30  4.426E-19
4.875E+03  3.518E-30  4.550E-19
4.831E+03  3.650E-30  4.677E-19
4.786E+03  3.786E-30  4.807E-19
4.742E+03  3.928E-30  4.941E-19
4.699E+03  4.075E-30  5.080E-19
4.656E+03  4.228E-30  5.222E-19
4.613E+03  4.387E-30  5.368E-19
4.571E+03  4.551E-30  5.518E-19
4.529E+03  4.722E-30  5.673E-19
4.487E+03  4.900E-30  5.832E-19
4.446E+03  5.084E-30  5.996E-19
4.406E+03  5.275E-30  6.165E-19
4.365E+03  5.474E-30  6.338E-19
4.325E+03  5.680E-30  6.517E-19
4.285E+03  5.894E-30  6.700E-19
4.246E+03  6.116E-30  6.889E-19
4.207E+03  6.347E-30  7.083E-19
4.169E+03  6.587E-30  7.283E-19
4.130E+03  6.835E-30  7.489E-19
4.093E+03  7.094E-30  7.701E-19
4.055E+03  7.362E-30  7.919E-19
4.018E+03  7.640E-30  8.143E-19
3.981E+03  7.929E-30  8.373E-19
3.945E+03  8.229E-30  8.610E-19
3.908E+03  8.540E-30  8.854E-19
3.873E+03  8.863E-30  9.104E-19
3.837E+03  9.199E-30  9.363E-19
3.802E+03  9.547E-30  9.628E-19
3.767E+03  9.909E-30  9.902E-19
3.733E+03  1.029E-29  1.018E-18
3.698E+03  1.068E-29  1.047E-18
3.664E+03  1.108E-29  1.077E-18
3.631E+03  1.150E-29  1.108E-18
3.597E+03  1.194E-29  1.139E-18
3.565E+03  1.239E-29  1.172E-18
3.532E+03  1.287E-29  1.205E-18
3.499E+03  1.336E-29  1.240E-18
3.467E+03  1.387E-29  1.275E-18
3.436E+03  1.440E-29  1.312E-18
3.404E+03  1.495E-29  1.350E-18
3.373E+03  1.552E-29  1.388E-18
3.342E+03  1.611E-29  1.428E-18
3.311E+03  1.673E-29  1.469E-18
3.281E+03  1.737E-29  1.511E-18
3.251E+03  1.803E-29  1.555E-18
3.221E+03  1.872E-29  1.600E-18
3.192E+03  1.944E-29  1.646E-18
3.162E+03  2.019E-29  1.693E-18
3.133E+03  2.096E-29  1.742E-18
3.105E+03  2.176E-29  1.792E-18
3.076E+03  2.260E-29  1.844E-18
3.048E+03  2.347E-29  1.897E-18
3.020E+03  2.437E-29  1.952E-18
2.992E+03  2.531E-29  2.009E-18
2.965E+03  2.628E-29  2.067E-18
2.938E+03  2.729E-29  2.126E-18
2.911E+03  2.834E-29  2.188E-18
2.884E+03  2.943E-29  2.251E-18
2.858E+03  3.056E-29  2.316E-18
2.831E+03  3.173E-29  2.383E-18
2.805E+03  3.295E-29  2.452E-18
2.780E+03  3.422E-29  2.523E-18
2.754E+03  3.554E-29  2.597E-18
2.729E+03  3.691E-29  2.672E-18
2.704E+03  3.834E-29  2.750E-18
2.679E+03  3.982E-29  2.830E-18
2.655E+03  4.136E-29  2.912E-18
2.630E+03  4.296E-29  2.997E-18
2.606E+03  4.462E-29  3.084E-18
2.582E+03  4.634E-29  3.174E-18
2.559E+03  4.814E-29  3.267E-18
2.535E+03  5.000E-29  3.362E-18
2.512E+03  5.194E-29  3.461E-18
2.489E+03  5.395E-29  3.562E-18
2.466E+03  5.605E-29  3.666E-18
2.443E+03  5.822E-29  3.774E-18
2.421E+03  6.048E-29  3.884E-18
2.399E+03  6.283E-29  3.998E-18
2.377E+03  6.527E-29  4.115E-18
2.355E+03  6.781E-29  4.236E-18
2.333E+03  7.045E-29  4.361E-18
2.312E+03  7.319E-29  4.489E-18
2.291E+03  7.604E-29  4.621E-18
2.270E+03  7.900E-29  4.757E-18
2.249E+03  8.208E-29  4.897E-18
2.228E+03  8.528E-29  5.041E-18
2.208E+03  8.860E-29  5.189E-18
2.188E+03  9.206E-29  5.342E-18
2.168E+03  9.565E-29  5.500E-18
2.148E+03  9.938E-29  5.662E-18
2.128E+03  1.033E-28  5.829E-18
2.109E+03  1.073E-28  6.001E-18
2.089E+03  1.115E-28  6.178E-18
2.070E+03  1.158E-28  6.361E-18
2.051E+03  1.204E-28  6.549E-18
2.032E+03  1.251E-28  6.742E-18
2.014E+03  1.300E-28  6.942E-18
1.995E+03  1.350E-28  7.147E-18
1.977E+03  1.403E-28  7.358E-18
1.959E+03  1.458E-28  7.576E-18
1.941E+03  1.515E-28  7.800E-18
1.923E+03  1.574E-28  8.031E-18
1.905E+03  1.636E-28  8.269E-18
1.888E+03  1.700E-28  8.514E-18
1.871E+03  1.767E-28  8.766E-18
1.854E+03  1.836E-28  9.026E-18
1.837E+03  1.908E-28  9.293E-18
1.820E+03  1.982E-28  9.569E-18
1.803E+03  2.060E-28  9.852E-18
1.786E+03  2.141E-28  1.014E-17
1.770E+03  2.225E-28  1.045E-17
1.754E+03  2.312E-28  1.076E-17
1.738E+03  2.403E-28  1.107E-17
1.722E+03  2.497E-28  1.140E-17
1.706E+03  2.595E-28  1.174E-17
1.690E+03  2.696E-28  1.209E-17
1.675E+03  2.802E-28  1.245E-17
1.660E+03  2.912E-28  1.282E-17
1.644E+03  3.026E-28  1.320E-17
1.629E+03  3.145E-28  1.359E-17
1.614E+03  3.268E-28  1.400E-17
1.600E+03  3.397E-28  1.441E-17
1.585E+03  3.530E-28  1.484E-17
1.570E+03  3.668E-28  1.528E-17
1.556E+03  3.812E-28  1.573E-17
1.542E+03  3.962E-28  1.620E-17
1.528E+03  4.117E-28  1.668E-17
1.514E+03  4.279E-28  1.718E-17
1.500E+03  4.446E-28  1.769E-17
1.486E+03  4.621E-28  1.821E-17
1.472E+03  4.802E-28  1.876E-17
1.459E+03  4.991E-28  1.931E-17
1.445E+03  5.187E-28  1.989E-17
1.432E+03  5.390E-28  2.048E-17
1.419E+03  5.602E-28  2.109E-17
1.406E+03  5.821E-28  2.171E-17
1.393E+03  6.050E-28  2.236E-17
1.380E+03  6.287E-28  2.302E-17
1.368E+03  6.534E-28  2.370E-17
1.355E+03  6.790E-28  2.441E-17
1.343E+03  7.056E-28  2.513E-17
1.330E+03  7.333E-28  2.588E-17
1.318E+03  7.620E-28  2.665E-17
1.306E+03  7.919E-28  2.744E-17
1.294E+03  8.229E-28  2.825E-17
1.282E+03  8.551E-28  2.909E-17
1.271E+03  8.886E-28  2.995E-17
1.259E+03  9.234E-28  3.084E-17
1.247E+03  9.595E-28  3.175E-17
1.236E+03  9.970E-28  3.269E-17
1.225E+03  1.036E-27  3.365E-17
1.213E+03  1.076E-27  3.465E-17
1.202E+03  1.119E-27  3.567E-17
1.191E+03  1.162E-27  3.672E-17
1.180E+03  1.208E-27  3.781E-17
1.169E+03  1.255E-27  3.892E-17
1.159E+03  1.304E-27  4.007E-17
1.148E+03  1.354E-27  4.125E-17
1.138E+03  1.407E-27  4.247E-17
1.127E+03  1.462E-27  4.371E-17
1.117E+03  1.519E-27  4.500E-17
1.107E+03  1.578E-27  4.632E-17
1.096E+03  1.639E-27  4.768E-17
1.086E+03  1.703E-27  4.908E-17
1.076E+03  1.769E-27  5.052E-17
1.067E+03  1.838E-27  5.200E-17
