# M = 1.00e+08
# logmdot = -0.50
# L2500 = 3.4335e-04
# gamma = 2.117
# dist = 10 Mpc
# 1: E_lo [keV]
# 2: E_hi [keV]
# 3: E_mid [keV]
# 4: wave_mid [micron]
# 5: nu_mid [micron]
# 6: Flux density [photons cm-2 s-1 Hz-1]
# 7: Lnu [Lsun Hz-1]
4.728232188043194804e-05 5.091283834470491183e-05 4.909758011256842993e-05 2.525260881471869112e+01 1.187174205245928906e+13 4.144312822616019989e-12 1.018971497350040762e-06
5.091283834470491183e-05 5.482211966808713048e-05 5.286747900639602454e-05 2.345188398678899944e+01 1.278329954936158594e+13 4.447581145983362987e-12 1.177502671482716457e-06
5.482211966808713048e-05 5.903157047645993293e-05 5.692684507227352832e-05 2.177956608622727330e+01 1.376484989705922266e+13 4.771785966117458625e-12 1.360340068303315298e-06
5.903157047645993293e-05 6.356423892427092825e-05 6.129790470036543737e-05 2.022649861186219411e+01 1.482176741278301758e+13 5.118191937008983016e-12 1.571128175493117711e-06
6.356423892427092825e-05 6.844494289090597501e-05 6.600459090758844486e-05 1.878417799858615567e+01 1.595983907427648633e+13 5.488162705537952649e-12 1.814055379302021613e-06
6.844494289090597501e-05 7.370040586690031204e-05 7.107267437890314352e-05 1.744470705748524608e+01 1.718529620543922070e+13 5.882880948302968507e-12 2.093833464012578037e-06
7.370040586690031204e-05 7.935940327400752773e-05 7.652990457045392666e-05 1.620075173608240959e+01 1.850484859491430078e+13 6.303750991921473677e-12 2.415903819280099830e-06
7.935940327400752773e-05 8.545292002028221517e-05 8.240616164714487145e-05 1.504550096194122943e+01 1.992572123443070703e+13 6.752182433896452493e-12 2.786462948941225742e-06
8.545292002028221517e-05 9.201432015283831224e-05 8.873362008656027048e-05 1.397262934976086868e+01 2.145569387805529297e+13 7.229533955676580724e-12 3.212535391486031637e-06
9.201432015283831224e-05 9.907952953719418199e-05 9.554692484501625389e-05 1.297626256777088827e+01 2.310314363895455078e+13 7.737211136861731765e-12 3.702120762984679425e-06
9.907952953719418199e-05 1.066872325634295773e-04 1.028833810503118796e-04 1.205094517379533769e+01 2.487709085689774609e+13 8.276585239387301075e-12 4.264281234943171493e-06
1.066872325634295773e-04 1.148790839561917123e-04 1.107831582598106516e-04 1.119161074487787211e+01 2.678724848764131250e+13 8.848984355160560739e-12 4.909266273716052536e-06
1.148790839561917123e-04 1.236999368482775941e-04 1.192895104022346532e-04 1.039355413691744623e+01 2.884407528461803516e+13 9.455719650934250238e-12 5.648670768414989039e-06
1.236999368482775941e-04 1.331980883665737233e-04 1.284490126074256723e-04 9.652405722426916412e+00 3.105883306411853125e+13 1.009797531284394060e-11 6.495528518691932117e-06
1.331980883665737233e-04 1.434255440750181688e-04 1.383118162207959325e-04 8.964107465357582072e+00 3.344364836751108594e+13 1.077685373623206844e-11 7.464499477413756927e-06
1.434255440750181688e-04 1.544383027224978540e-04 1.489319233987579979e-04 8.324890701991311204e+00 3.601157885812119531e+13 1.149332983518183337e-11 8.572018262684579453e-06
1.544383027224978540e-04 1.662966628547748072e-04 1.603674827886363442e-04 7.731255506243177145e+00 3.877668481631609375e+13 1.224826966438093973e-11 9.836497159887731332e-06
1.662966628547748072e-04 1.790655529692375457e-04 1.726811079120061764e-04 7.179951526392765793e+00 4.175410612425357812e+13 1.304206222989151149e-11 1.127821874429216463e-05
1.790655529692375457e-04 1.928148870201951159e-04 1.859402199947163443e-04 6.667960188318772019e+00 4.496014516181271094e+13 1.387499794070374944e-11 1.291979690937430477e-05
1.928148870201951159e-04 2.076199472212138242e-04 2.002174171207044700e-04 6.192478167793677990e+00 4.841235606758921094e+13 1.474704107512975381e-11 1.478618594849301663e-05
2.076199472212138242e-04 2.235617962404778448e-04 2.155908717308458345e-04 5.750902041343763038e+00 5.212964085368947656e+13 1.565773743383542875e-11 1.690475160560080557e-05
2.235617962404778448e-04 2.407277210460738285e-04 2.321447586432758502e-04 5.340814031632736381e+00 5.613235290058408594e+13 1.660613222932132775e-11 1.930531060722358503e-05
2.407277210460738285e-04 2.592117108314054784e-04 2.499697159387396670e-04 4.959968769320248327e+00 6.044240839868954688e+13 1.759079969914525783e-11 2.202025780584490524e-05
2.592117108314054784e-04 2.791149716375385050e-04 2.691633412344719917e-04 4.606280998911953084e+00 6.508340634685851562e+13 1.860954885603106810e-11 2.508425312938580173e-05
2.791149716375385050e-04 3.005464804902059509e-04 2.898307260638722550e-04 4.277814161286574546e+00 7.008075776481040625e+13 1.965968890152919965e-11 2.853451433152096479e-05
3.005464804902059509e-04 3.236235820855605668e-04 3.120850312878832317e-04 3.972769790385457078e+00 7.546182482698367188e+13 2.073753404915397912e-11 3.241003276272915113e-05
3.236235820855605668e-04 3.484726312917255531e-04 3.360481066886430871e-04 3.689477666007941359e+00 8.125607067961439062e+13 2.183850821753759636e-11 3.675139601061622738e-05
3.484726312917255531e-04 3.752296849840637007e-04 3.618511581378946540e-04 3.426386668795798673e+00 8.749522076133978125e+13 2.295725753138577622e-11 4.160058062413535447e-05
3.752296849840637007e-04 4.040412470021791298e-04 3.896354659931214152e-04 3.182056287334712685e+00 9.421343651061115625e+13 2.408713195904686274e-11 4.699947340397610354e-05
4.040412470021791298e-04 4.350650703075626649e-04 4.195531586548708974e-04 2.955148730871337559e+00 1.014475024110224688e+14 2.522055648993957021e-11 5.298965344245692652e-05
4.350650703075626649e-04 4.684710207339385269e-04 4.517680455207505959e-04 2.744421604460411501e+00 1.092370273986904531e+14 2.634833007325328325e-11 5.960984925583679507e-05
4.684710207339385269e-04 5.044420070596583247e-04 4.864565138967983987e-04 2.548721106435908101e+00 1.176246617344591094e+14 2.746042320756279608e-11 6.689607981729626387e-05
5.044420070596583247e-04 5.431749824945827617e-04 5.238084947771204890e-04 2.366975710960077084e+00 1.266563305283771406e+14 2.854544995002267929e-11 7.487879543342531414e-05
5.431749824945827617e-04 5.848820230649372232e-04 5.640285027797599382e-04 2.198190301060249929e+00 1.363814851950722969e+14 2.959092973849329090e-11 8.358129219141221774e-05
5.848820230649372232e-04 6.297914888006564058e-04 6.073367559327968145e-04 2.041440720029785272e+00 1.468533742168256250e+14 3.058302656475561291e-11 9.301638272552434654e-05
6.297914888006564058e-04 6.781492740831088174e-04 6.539703814418826658e-04 1.895868711360264358e+00 1.581293346968642812e+14 3.150735212209016465e-11 1.031856739572042491e-04
6.781492740831088174e-04 7.302201539992748784e-04 7.041847140411919021e-04 1.760677219499366952e+00 1.702711062992246562e+14 3.234843475931608897e-11 1.140746864985589737e-04
7.302201539992748784e-04 7.862892340741134108e-04 7.582546940366940904e-04 1.635126025704501718e+00 1.833451692941117500e+14 3.309070808355179522e-11 1.256523418051016334e-04
7.862892340741134108e-04 8.466635113189044208e-04 8.164763726965088616e-04 1.518527695097017016e+00 1.974231085596674688e+14 3.371859372574856871e-11 1.378676885006583004e-04
8.466635113189044208e-04 9.116735551427985898e-04 8.791685332308514511e-04 1.410243812725774371e+00 2.125820055331775625e+14 3.421700181196915517e-11 1.506480475797903121e-04
9.116735551427985898e-04 9.816753173311734866e-04 9.466744362369859840e-04 1.309681488031252172e+00 2.289048602577836875e+14 3.457206827056366472e-11 1.638986705095581630e-04
9.816753173311734866e-04 1.057052081000982562e-03 1.019363699166078024e-03 1.216290108570958095e+00 2.464810458355463750e+14 3.477157848193996848e-11 1.775018930315887754e-04
1.057052081000982562e-03 1.138216559204330682e-03 1.097634320102656730e-03 1.129558325231709182e+00 2.654067977751417500e+14 3.480600701259338793e-11 1.913204088370888624e-04
1.138216559204330682e-03 1.225613154670797617e-03 1.181914856937564149e-03 1.049011252421796492e+00 2.857857409135365625e+14 3.466875212487831165e-11 2.051983294512325668e-04
1.225613154670797617e-03 1.319720393061374385e-03 1.272666773866086001e-03 9.742078679131624952e-01 3.077294567967115625e+14 3.435719955180134613e-11 2.189686205185499763e-04
1.319720393061374385e-03 1.421053543056889417e-03 1.370386968059131901e-03 9.047385980968433161e-01 3.313580946260349375e+14 3.387285048455821423e-11 2.324579396621630082e-04
1.421053543056889417e-03 1.530167437626786401e-03 1.475610490341837909e-03 8.402230754301445170e-01 3.568010291154215000e+14 3.322173714009919629e-11 2.454954745517200026e-04
1.530167437626786401e-03 1.647659511925646724e-03 1.588913474776216563e-03 7.803080557968221642e-01 3.841975688612657500e+14 3.241445514899654189e-11 2.579220032051460026e-04
1.647659511925646724e-03 1.774173074450960137e-03 1.710916293188303322e-03 7.246654843771165311e-01 4.136977191037123125e+14 3.146588016886772209e-11 2.695988688158439919e-04
1.774173074450960137e-03 1.910400829372818285e-03 1.842286951911889211e-03 6.729906994376304574e-01 4.454630030556363125e+14 3.039443895726556967e-11 2.804147322417548495e-04
1.910400829372818285e-03 2.057088669321495682e-03 1.983744749347157200e-03 6.250007642061963242e-01 4.796673462963868750e+14 2.922159373658488927e-11 2.902947006867015001e-04
2.057088669321495682e-03 2.215039759399661454e-03 2.136064214360578785e-03 5.804329176981899430e-01 5.164980290726452500e+14 2.797014505464095125e-11 2.991978318437252650e-04
2.215039759399661454e-03 2.385118934780591348e-03 2.300079347090126618e-03 5.390431360120466753e-01 5.561567117205628750e+14 2.666371337004567969e-11 3.071233735368300685e-04
2.385118934780591348e-03 2.568257435970687941e-03 2.476688185375639645e-03 5.006047962165877108e-01 5.988605388237115000e+14 2.532467284826993943e-11 3.140975835461813181e-04
2.568257435970687941e-03 2.765458007663461164e-03 2.666857721817074769e-03 4.649074355144942050e-01 6.448433281524780000e+14 2.397376500113051142e-11 3.201735928488369564e-04
2.765458007663461164e-03 2.977800389102911848e-03 2.871629198383186289e-03 4.317555988879313023e-01 6.943568508947482500e+14 2.262926550758784690e-11 3.254229949235275319e-04
2.977800389102911848e-03 3.206447226017885253e-03 3.092123807560398334e-03 4.009677689167964743e-01 7.476722101875698750e+14 2.130570845404620043e-11 3.299151609108248815e-04
3.206447226017885253e-03 3.452650436497230104e-03 3.329548831257557462e-03 3.723753719099891502e-01 8.050813254977186250e+14 2.001430221341245829e-11 3.337146411869696587e-04
3.452650436497230104e-03 3.717758065661061050e-03 3.585204251079145577e-03 3.458218549079346005e-01 8.668985309786490000e+14 1.876299718668815647e-11 3.368724811501172490e-04
3.717758065661061050e-03 4.003221666659721734e-03 3.860489866160391609e-03 3.211618285026450192e-01 9.334622965553672500e+14 1.755687295231590354e-11 3.394212295069490510e-04
4.003221666659721734e-03 4.310604248413962142e-03 4.156912957536841938e-03 2.982602707819662635e-01 1.005137081160748500e+15 1.639860613714270314e-11 3.413715192908217504e-04
4.310604248413962142e-03 4.641588833612777208e-03 4.476096541013370109e-03 2.769917880393409360e-01 1.082315328270384250e+15 1.528912893399218036e-11 3.427138115425429885e-04
4.641588833612777208e-03 4.997987673826893330e-03 4.819788253719835269e-03 2.572399282012259314e-01 1.165419614662181500e+15 1.422817516249370254e-11 3.434207885975879351e-04
4.997987673826893330e-03 5.381752172193695130e-03 5.189869923010294664e-03 2.388965432129469824e-01 1.254904964165897500e+15 1.321471318390567018e-11 3.434500892715487306e-04
5.381752172193695130e-03 5.794983568003633789e-03 5.588367870098664460e-03 2.218611968918418331e-01 1.351261339071157750e+15 1.224734018823125947e-11 3.427489928651872883e-04
5.794983568003633789e-03 6.239944441689813069e-03 6.017464004846723863e-03 2.060406150054874819e-01 1.455016322835260750e+15 1.132456648963989451e-11 3.412593083083940125e-04
6.239944441689813069e-03 6.719071103214417987e-03 6.479507772452115094e-03 1.913481745640062404e-01 1.566738008779482750e+15 1.044462490043641288e-11 3.389099207798854205e-04
6.719071103214417987e-03 7.234986931682557167e-03 6.977029017448488010e-03 1.777034295301548050e-01 1.687038110590475250e+15 9.606436375636092134e-12 3.356466052284356647e-04
7.234986931682557167e-03 7.790516739222391566e-03 7.512751835452474367e-03 1.650316703502998084e-01 1.816575311657780750e+15 8.808579255986884863e-12 3.314013922960079551e-04
7.790516739222391566e-03 8.388702237778593307e-03 8.089609488500492870e-03 1.532635148945641346e-01 1.956058871586227000e+15 8.049919138326868401e-12 3.261132873474215728e-04
8.388702237778593307e-03 9.032818693504984092e-03 8.710760465641788700e-03 1.423345285664050219e-01 2.106252509630045750e+15 7.329535906810068874e-12 3.197289542667268621e-04
9.032818693504984092e-03 9.726392859944848340e-03 9.379605776724916216e-03 1.321848715015951359e-01 2.267978586311840000e+15 6.646640598978257847e-12 3.122023735589848827e-04
9.726392859944848340e-03 1.047322228818894398e-02 1.009980757406689703e-02 1.227589709249039263e-01 2.442122606122153500e+15 6.000638388380570965e-12 3.035008939480807123e-04
1.047322228818894398e-02 1.127739611974090152e-02 1.087530920396492275e-02 1.140052168705217861e-01 2.629638065953428000e+15 5.391100916880819248e-12 2.936084120297736879e-04
1.127739611974090152e-02 1.214331747593790437e-02 1.171035679783940381e-02 1.058756796001943529e-01 2.831551675815167000e+15 4.817714820016866924e-12 2.825274407556787812e-04
1.214331747593790437e-02 1.307572756651619560e-02 1.260952252122704911e-02 9.832584717183660838e-02 3.048968980415450000e+15 4.280298529230570617e-12 2.702851097463222644e-04
1.307572756651619560e-02 1.407973164932395209e-02 1.357772960792007384e-02 9.131438172172658130e-02 3.283080412388861500e+15 3.778741934667786109e-12 2.569353192496596052e-04
1.407973164932395209e-02 1.516082698331959293e-02 1.462027931632177251e-02 8.480289312584261829e-02 3.535167810314269000e+15 3.312997773852295026e-12 2.425639369934096752e-04
1.516082698331959293e-02 1.632493292790760872e-02 1.574287995561359996e-02 7.875572880106346263e-02 3.806611437210798000e+15 2.882980805071677341e-12 2.272873964025143366e-04
1.632493292790760872e-02 1.757842335341583406e-02 1.695167814066172313e-02 7.313977849532272979e-02 4.098897537940611500e+15 2.488605342170743961e-12 2.112604234979922695e-04
1.757842335341583406e-02 1.892816154017244387e-02 1.825329244679414070e-02 6.792429299787822172e-02 4.413626476897812500e+15 2.129727876635988404e-12 1.946770454965617654e-04
1.892816154017244387e-02 2.038153775726666075e-02 1.965484964871955231e-02 6.308071577707409505e-02 4.752521500540041000e+15 1.805915818445651710e-12 1.777528804849736290e-04
2.038153775726666075e-02 2.194650972674982645e-02 2.116402374200824360e-02 5.858252662375602882e-02 5.117438172740573000e+15 1.516555534245893484e-12 1.607333429762817145e-04
2.194650972674982645e-02 2.363164619483147655e-02 2.278907796079065323e-02 5.440509644423486418e-02 5.510374534622631000e+15 1.260752641835012224e-12 1.438818655175982931e-04
2.363164619483147655e-02 2.544617384863763834e-02 2.453891002173455571e-02 5.052555240774150858e-02 5.933482044504394000e+15 1.037296732450800853e-12 1.274699152632447331e-04
2.544617384863763834e-02 2.740002783541621231e-02 2.642310084202692533e-02 4.692265271001001825e-02 6.389077357854605000e+15 8.445990864868044554e-13 1.117593349337966382e-04
2.740002783541621231e-02 2.950390616079903022e-02 2.845196699810761953e-02 4.357667026727769788e-02 6.879655011757935000e+15 6.807395374735150954e-13 9.699351329560510111e-05
2.950390616079903022e-02 3.176932826396933890e-02 3.063661721238418456e-02 4.046928470388772014e-02 7.407901083341860000e+15 5.434544584170606524e-13 8.337836707457536671e-05
3.176932826396933890e-02 3.420869809045337662e-02 3.298901317721135429e-02 3.758348204209028404e-02 7.976707896949466000e+15 4.301974677022980823e-13 7.107004544289595590e-05
3.420869809045337662e-02 3.683537200788066651e-02 3.552203504916702503e-02 3.490346154481023533e-02 8.589189860584928000e+15 3.382331299983357363e-13 6.016769887254922301e-05
3.683537200788066651e-02 3.966373193657472818e-02 3.824955197222769387e-02 3.241454920131429246e-02 9.248700518341454000e+15 2.647072896076269074e-13 5.070393590238008233e-05
3.966373193657472818e-02 4.270926409538858964e-02 4.118649801598166238e-02 3.010311738208246851e-02 9.958850912179548000e+15 2.067750183201112525e-13 4.264836178425310454e-05
4.270926409538858964e-02 4.598864379394478757e-02 4.434895394466668861e-02 2.795651022296780433e-02 1.072352935359235600e+16 1.617334632207702316e-13 3.591969877350877527e-05
4.598864379394478757e-02 4.951982673554641834e-02 4.775423526474560643e-02 2.596297433009699118e-02 1.154692271341471000e+16 1.270579288925561388e-13 3.038526900796161551e-05
4.951982673554641834e-02 5.332214733067242030e-02 5.142098703310941932e-02 2.411159442609846562e-02 1.243353934634466600e+16 1.005283771621497632e-13 2.588680782043922983e-05
5.332214733067242030e-02 5.741642455935710293e-02 5.536928594501476508e-02 2.239223358529934468e-02 1.338823377569693600e+16 8.025420948505041831e-14 2.225287677954948949e-05
5.741642455935710293e-02 6.182507596208565437e-02 5.962075026072137518e-02 2.079547773065882482e-02 1.441623327354558800e+16 6.469381044153862142e-14 1.931566157460028223e-05
6.182507596208565437e-02 6.657224038334408345e-02 6.419865817271486197e-02 1.931258408854017242e-02 1.552316648179115600e+16 5.263777863276871978e-14 1.692282733496481737e-05
6.657224038334408345e-02 7.168391013988559268e-02 6.912807526161483807e-02 1.793543331909397409e-02 1.671509423086212400e+16 4.317139950040812297e-14 1.494514082261538587e-05
7.168391013988559268e-02 7.718807333737906506e-02 7.443599173863232887e-02 1.665648506015032781e-02 1.799854272479348200e+16 3.562534881972566886e-14 1.327979966564354032e-05
7.718807333737906506e-02 8.311486711467103161e-02 8.015147022602504834e-02 1.546873664120796202e-02 1.938053927438182000e+16 2.952303145590153643e-14 1.185009580223985270e-05
8.311486711467103161e-02 8.949674265472469525e-02 8.630580488469785649e-02 1.436568474146550020e-02 2.086865077406794000e+16 2.452774198848306633e-14 1.060100392575007940e-05
8.949674265472469525e-02 9.636864286572603688e-02 9.293269276022536607e-02 1.334128978195978261e-02 2.247102513322079200e+16 2.040244161362293913e-14 9.495111827910604217e-06
9.636864286572603688e-02 1.037681937052215841e-01 1.000684182854738036e-01 1.238994285684618876e-02 2.419643588867293600e+16 1.697620390169400870e-14 8.507207723297135566e-06
1.037681937052215841e-01 1.117359101948507821e-01 1.077520519500361762e-01 1.150643502275862026e-02 2.605433024277627200e+16 1.412192078932052292e-14 7.620241577083045497e-06
1.117359101948507821e-01 1.203154182536714661e-01 1.160256642242611241e-01 1.068592877809830186e-02 2.805488079000203600e+16 1.174174724420497419e-14 6.822384780699038879e-06
1.203154182536714661e-01 1.295536935646945664e-01 1.249345559091830093e-01 9.923931576090639153e-03 3.020904121530612800e+16 9.756417215768041082e-15 6.104110127693247896e-06
1.295536935646945664e-01 1.395013187824961920e-01 1.345275061735953792e-01 9.216271226585442955e-03 3.252860626922660400e+16 8.101214911787018102e-15 5.457712622067360832e-06
1.395013187824961920e-01 1.502127604902104285e-01 1.448570396363533241e-01 8.559073051917125488e-03 3.502627634809709200e+16 6.722349988375496438e-15 4.876521509814732843e-06
1.502127604902104285e-01 1.617466674223337619e-01 1.559797139562720814e-01 7.948738671745381873e-03 3.771572703297486400e+16 5.574492299531664292e-15 4.354345228595118703e-06
1.617466674223337619e-01 1.741661915862068311e-01 1.679564295042703104e-01 7.381926300716457404e-03 4.061168396803196000e+16 4.619682987274358184e-15 3.885601222201076408e-06
1.741661915862068311e-01 1.875393340404298559e-01 1.808527628133183573e-01 6.855532451067970420e-03 4.373000348839391200e+16 3.825963761462341106e-15 3.465097179142773871e-06
1.875393340404298559e-01 2.019393172234538458e-01 1.947393256319418509e-01 6.366674939992907414e-03 4.708775943889072000e+16 3.166467840746460373e-15 3.088006191610346136e-06
2.019393172234538458e-01 2.174449858709829042e-01 2.096921515472183750e-01 5.912677108722477065e-03 5.070333665908144000e+16 2.618790314153783822e-15 2.749997638368956159e-06
2.174449858709829042e-01 2.341412387173325560e-01 2.257931122941577162e-01 5.491053166921969382e-03 5.459653164641452800e+16 2.164135880171980010e-15 2.447060092187758312e-06
2.341412387173325560e-01 2.521194933444670938e-01 2.431303660308998249e-01 5.099494582155274930e-03 5.878866094868842400e+16 1.786837993526445721e-15 2.175573706093686174e-06
2.521194933444670938e-01 2.714781867239060564e-01 2.617988400341865751e-01 4.735857439895837205e-03 6.330267787929735200e+16 1.473827089448579187e-15 1.932251583177053953e-06
2.714781867239060564e-01 2.923233141921492972e-01 2.819007504580276491e-01 4.398150704875839964e-03 6.816329819431759200e+16 1.214318914484220432e-15 1.714266786421985936e-06
2.923233141921492972e-01 3.147690098106771805e-01 3.035461620014132667e-01 4.084525319500597294e-03 7.339713541955830400e+16 9.992203866361091765e-16 1.518921926169947523e-06
3.147690098106771805e-01 3.389381712882033604e-01 3.268535905494402982e-01 3.793264079638319127e-03 7.903284656853753600e+16 8.210162445020572537e-16 1.343861243833532592e-06
3.389381712882033604e-01 3.649631328868351843e-01 3.519506520875193001e-01 3.522772232351744585e-03 8.510128904923936000e+16 6.734494441674094079e-16 1.186960296312137356e-06
3.649631328868351843e-01 3.929863899965208018e-01 3.789747614416779653e-01 3.271568744091173965e-03 9.163568961876756800e+16 5.513386789589040176e-16 1.046352867118515017e-06
3.929863899965208018e-01 4.231613793450880734e-01 4.080738846708044099e-01 3.038278191539236454e-03 9.867182631098067200e+16 4.503621789451290714e-16 9.203438891857535511e-07
4.231613793450880734e-01 4.556533191157650098e-01 4.394073492304265693e-01 2.821623230707108031e-03 1.062482243332222080e+17 3.669421479582807169e-16 8.074475745279764760e-07
4.556533191157650098e-01 4.906401135721309981e-01 4.731467163439480039e-01 2.620417603047920513e-03 1.144063670047470720e+17 2.981058391171423599e-16 7.063431410967871951e-07
4.906401135721309981e-01 5.283133271435972445e-01 5.094767203578640657e-01 2.433559640293513592e-03 1.231909228918021600e+17 2.413815556437059684e-16 6.158541119153263377e-07
5.283133271435972445e-01 5.688792333048903194e-01 5.485962802242437819e-01 2.260026232451313455e-03 1.326499903830024640e+17 1.947243942885145998e-16 5.349616370870622050e-07
5.688792333048903194e-01 6.125599439924733769e-01 5.907195886486817926e-01 2.098867225934118990e-03 1.428353610441340800e+17 1.564303881571794743e-16 4.627558467602404609e-07
6.125599439924733769e-01 6.595946257418732195e-01 6.360772848671732982e-01 1.949200221150655405e-03 1.538028031943408960e+17 1.250860856769138436e-16 3.984449327980070081e-07
6.595946257418732195e-01 7.102408092046375021e-01 6.849177174732553608e-01 1.810205741071979017e-03 1.656123672563688960e+17 9.952242093568863578e-17 3.413569517573026029e-07
7.102408092046375021e-01 7.647757992149960549e-01 7.375083042098167230e-01 1.681122744320008361e-03 1.783287145527628160e+17 7.876039499624839916e-17 2.908869375141199740e-07
7.647757992149960549e-01 8.234981931268027244e-01 7.941369961708993896e-01 1.561244458210818507e-03 1.920214713482866560e+17 6.198326368516009800e-17 2.465013419332456392e-07
8.234981931268027244e-01 8.867295157341452683e-01 8.551138544304739408e-01 1.449914508937253299e-03 2.067656100770654720e+17 4.850649190022096922e-17 2.077175677214658435e-07
8.867295157341452683e-01 9.548159797274020644e-01 9.207727477307736663e-01 1.346523327702268394e-03 2.226418598417981120e+17 3.775677433145376025e-17 1.740991938728037011e-07
9.548159797274020644e-01 1.028130381323778986e+00 9.914731805255905250e-01 1.250504813125403103e-03 2.397371484326595840e+17 2.925093641727665931e-17 1.452346237266710730e-07
1.028130381323778986e+00 1.107074141451599658e+00 1.067602261387689211e+00 1.161333231647929424e-03 2.581450782860963520e+17 2.257826453430606227e-17 1.207117264065325246e-07
1.107074141451599658e+00 1.192079503664451590e+00 1.149576822558025624e+00 1.078520338965359383e-03 2.779664389895468800e+17 1.739362983355367125e-17 1.001330953617719155e-07
1.192079503664451590e+00 1.283611900819576102e+00 1.237845702242013957e+00 1.001612706726188020e-03 2.993097591382240640e+17 1.340255399925674893e-17 8.308134102804438155e-08
1.283611900819576102e+00 1.382172503478787284e+00 1.332892202149181582e+00 9.301892398596503650e-04 3.222919005655597440e+17 1.035805954917585792e-17 6.913896115485928700e-08
1.382172503478787284e+00 1.488300963985328185e+00 1.435236733732057735e+00 8.638588709390342254e-04 3.470386982009212160e+17 8.053716696741824425e-18 5.788543600656498034e-08
1.488300963985328185e+00 1.602578371241384136e+00 1.545439667613356161e+00 8.022584189564046456e-04 3.736856490580387200e+17 6.318059799372075706e-18 4.889733687496099890e-08
